l (deg),b (deg),distance (pc)
91.72142152741053,18.776177740918413,12348.422710715817
,,
91.07651587365893,22.614506368779946,2399.958767690361
,,
89.37026315751473,37.21841461433217,22155.476606168846
98.90224312777023,15.795256718507051,377.2340058609434
,,
89.76174510664897,26.06982505943785,4591.667517550765
90.14213451394522,28.84127059776849,1608.8825231741669
,,
,,
120.67568515709306,59.718824692209694,1640.967861970934
92.59085557934067,45.0166532284411,2957.604483997705
92.4035548068052,19.10912911030362,2260.7519046733805
139.02565656426918,59.961139649255074,1292.652770318912
103.02374490585083,15.708139635077648,223.2445035678553
90.96939299439157,26.480180361585624,1217.994218716143
95.4869085425191,15.525291764904445,943.2225408566974
,,
93.6221608032265,30.222588311456676,423.73880820895215
95.55074561199928,20.793906970986555,472.4080825905565
92.14550865320217,20.073448223339362,2004.2656567412348
,,
91.541032588715,41.24267293015063,919.2468216564113
95.77678453687278,16.997313306035146,660.1211321192626
93.98197377384525,31.966743631271925,379.1960313543582
,,
105.83477857211676,19.760939041327642,154.90800450511674
,,
89.37549176948066,33.15419256069026,2818.481630453092
92.01409253343499,26.167666646959837,788.2730879054318
,,
90.29568441958573,24.93549142279975,2851.5703682278236
94.19649025143228,45.21744877355896,439.83471712484504
91.3382296571494,20.98574128888752,3420.3996096363453
90.58538735902421,24.526031308227054,2286.8460693815628
89.66495401578831,31.38425246275252,2003.0916920127754
96.1556761476461,15.129186649425028,789.6308149058815
90.3920326738319,29.71648706281931,1252.9702504760755
90.37563033736129,32.75898646028779,1102.9492437054457
89.93378996145465,27.47663196069455,2372.2166439848015
128.38293999769752,62.23355323244281,888.4985302634337
99.06665870778255,50.4805516974115,237.40295114259854
97.20100278837289,14.999957700141199,586.1819263716599
232.59820031876353,54.57314226281684,100.73737978310893
96.16907086169498,28.343562689897492,298.87047537677034
90.90761126165816,40.39120856596245,1355.6112524265936
,,
92.97932805810603,21.042673894080405,974.9739829839708
93.33310115241783,26.661672384763193,521.8142039727485
138.7914243233574,61.44690504525194,960.5408535889713
113.1475649933669,56.8306252493811,7282.796896415238
93.9257939184967,15.738911666355532,2420.1828943383316
,,
109.03706954602929,56.659549962574665,2685.342231587226
94.42809398407897,18.525835468646175,816.958804868567
95.35121636228902,47.28679499358044,383.1476552024499
89.14497103409975,29.274271613594763,6780.578634101064
89.9823360072862,28.977094929947494,1812.3293714964157
95.19539546160546,49.08198716918511,778.0000778773102
107.5278441159465,58.76578402041026,738.7133026229981
,,
92.57973087941035,44.70209670722137,1125.8418643765226
,,
92.5648399803763,16.97309600476424,11263.11684405649
137.26182444324638,57.44239934870609,3214.4786573189253
,,
104.6263690385485,55.56383166727029,1784.120998340713
95.20598717208519,49.07293351088013,712.9568563808008
,,
143.11341175107168,71.05079473895914,243.43752350649487
,,
94.25433581890641,17.108447300715742,1157.6389327359682
93.22214407526882,16.40874628628601,3923.9927606744195
89.76751232518193,26.168422753918676,4354.854733129273
91.09143206681796,27.878897438869803,996.3297135112789
,,
99.38470543752788,52.44788930983364,1976.2388460322309
,,
,,
201.1456031184611,61.443390914810564,216.09979857142352
100.50363722803203,54.27231077956374,942.5865511037022
89.10386319502967,32.305822548356325,4934.421335802971
130.28921152978631,70.33011024540156,210.256399942254
,,
,,
92.34338667601185,44.44450915264255,1508.3355176645991
156.61573636639528,63.106479749106214,517.9668844071929
92.49528741597757,19.208660187811418,1997.1981024451127
91.92125766266054,18.595609741287696,7430.663113377242
,,
91.05989198520194,41.36877774002205,1648.6978325608022
101.15864578678418,51.95832138285929,199.83130224516674
146.15171666224603,67.86652574997193,367.2304634214712
123.32394444608225,67.56017850526715,287.5956607675686
89.44214572849312,35.188713037506034,3073.023917812488
98.07667413141112,51.98726730393025,1197.4441879953376
91.7320161477419,43.33960561252253,2147.1392301168326
90.32093410195,25.279558013579532,2504.078741370827
89.46149988401221,26.710891787813622,7574.708383800578
,,
91.82947020982333,22.41950783379962,1379.876371586942
99.37122947836232,54.051121607158926,617.5357282172414
92.26044689357424,19.064473549424395,2694.3159049597166
,,
,,
106.8879157172198,56.74489785411109,1547.7701025511526
101.59662169121124,17.49222357794265,238.26031180392906
92.94282349406646,17.02206090402454,3759.034659949521
,,
96.68740594063954,16.18697676957404,572.6787906150887
105.93389634821246,55.43751475385488,3112.480107395694
94.0122565771363,15.514819519391862,2509.889850756046
94.0361532909785,16.09258943370039,1837.2634078145848
90.23744674502191,34.97515224838446,1213.2133665721246
96.08620200698675,15.9499167895901,701.616615183702
,,
90.1902652432692,29.27840894476026,1486.58938672317
90.63149335425032,29.38679132503397,1117.1945695797472
89.1063657978834,30.75815443589437,5448.987845724418
148.4274513990122,62.471469541290055,664.1864020441014
90.75863010476135,35.297430582198494,896.0820933868641
90.38198678958948,25.319437080938172,2316.33106350148
113.84057219848769,61.691484507772316,604.3358656844986
89.70048652188248,34.39764659033882,1914.8395392957716
99.05083555517857,33.25371932761345,201.2850247540629
100.05862011235398,24.231052762802527,218.09398263026497
224.43530039614873,60.95084609362529,85.54080504101032
90.99352370241533,41.89940493262475,4018.7591449952574
118.58336924879598,57.93097637849088,4529.962957832018
91.29984359521418,23.45012329558618,1591.5877377043428
94.30866698895494,15.621669692914239,1798.0489942195904
93.46280886168374,15.557099330677156,6118.737118531525
93.34626803627171,21.99876503500574,749.1908556335709
,,
94.49920384883708,16.322410316020818,1247.0462338160896
,,
92.29146772890853,17.992042495305313,5564.129363050444
,,
90.05653190485364,32.323217691736936,1371.9296650145802
94.67293461493628,16.744942330021175,1029.2000439137953
94.96191221044432,20.901676338878712,533.2350745251966
91.33519643406274,28.345825664090277,864.9800780118373
156.6981010808941,60.87447762888093,629.6459968125757
,,
94.23907855513455,47.22420454880118,630.3593228388879
,,
90.0719874590394,26.028378072972213,2782.2303085850963
89.58539639631013,36.85759642335724,3653.0257739108856
116.65353596796052,48.80850535509059,88.12504697694024
,,
89.80674301773887,29.37460169792478,2048.9292749987458
95.6711677846139,48.853957904740206,430.84624891883664
90.89215594170096,22.29476649314121,3453.659965054679
91.58198780264367,25.47662570638916,1002.0388143715422
92.42621957272618,18.760728858779135,2580.213461201223
93.38635128175878,18.74711557348471,1238.8918010802522
109.87973216946199,56.239600461153884,5650.993991412627
,,
98.3790107730389,50.967171618311426,6710.976881294503
,,
106.75963314246508,58.142483137791444,816.9918490236046
93.70993623127364,46.70131710866046,2830.072905555347
95.4905241143037,17.56429763696767,664.7215766389044
93.41857493213527,46.24239504142676,965.139118791123
108.18297619931748,19.187599096177244,135.3632597764817
91.74530808946106,22.97091697971088,1309.1848326083473
93.82098105876803,47.01051904041418,1475.5741090158515
102.63657273232013,57.352008219148786,272.08194278484433
189.39039752212065,66.87881979021004,220.80584947411023
90.43677860051643,26.20767895222835,1827.9277209704558
94.14929550535562,20.163225672123215,716.5454514591364
,,
95.42596672368204,49.35776574457871,648.8593957815694
90.4118435742932,31.71397197345754,1112.4738959880895
95.14567680280967,16.765333974096176,843.4575843783291
93.77377304473492,46.936240151289475,1510.2911357547682
90.22611240965266,28.96989693098932,1490.9023376065209
96.28496466462356,16.563947543571597,606.599458643529
89.80697768840533,39.057002185123544,102336.67544347806
89.62084241891793,33.861712008809036,2050.9118706196236
,,
97.68325962740526,51.64452243247029,1185.9739017557415
95.15600208729343,16.093678461427178,959.0358752452097
93.04794857519255,23.156530599187025,730.8471114326086
90.24920195519127,23.002514344362268,10277.094098147934
,,
126.81410439071101,57.64152457997118,8370.351070291486
,,
,,
95.79381811843658,22.69112741075937,397.84339153752666
88.9689356508203,28.499561709773477,61490.65952166594
89.5284071797981,34.43958203138349,2402.2337520057613
124.23613852740162,58.595893643993854,3307.562174027507
90.71868822986522,33.3746929535227,911.1009447746609
96.61811738802744,15.04216727755772,688.056592694777
126.16194122972523,63.802798474661564,622.8692285328235
105.52278000326795,42.71838940682373,128.7755951911155
94.4103862689296,18.004700032272552,896.7117648835238
93.10233366153669,25.61575818748844,588.4927960884569
93.28811458616767,15.945065267801823,5628.370027654134
,,
93.49437025743158,19.34465200574824,1036.893771670425
138.61833262391727,57.510802486107416,2734.2645204335668
97.28732545257094,22.015779983025016,325.80694700034564
,,
108.34387648313974,21.967864871617945,127.23146481350217
104.29973207803292,22.03662267289573,163.2070320276293
92.8882071635448,40.65881913917044,481.15549168328005
,,
91.15260629459162,27.60857609487955,990.820223433574
89.9504673931768,24.828921084420585,5564.070230061257
92.08318393024162,21.89933832941238,1313.1546506191517
89.70132237409972,28.96090244814318,2430.5639107548327
109.38367166419258,56.743814172679244,2726.7803433220315
93.7282838862695,16.641000939430842,1885.4385492006757
92.44305296473257,25.182719321560764,738.6131239033774
92.72972120515628,16.837901926623662,7574.998298778382
92.17075477997662,19.546571136843646,2389.933527675043
92.5236219734808,44.86137968396622,1784.8543214445879
90.31781632077708,31.47381267683595,1187.1006855170133
111.14927632923353,60.644273251217534,636.8867052712724
139.5645915803615,64.05570691500915,620.1156413240498
112.74100591880202,56.7354206730675,7519.884091251161
136.70087172438687,58.14370278150587,2473.7896711742437
98.94989647550433,22.345503190182576,260.07137458567405
91.09656111232914,30.83741322380105,829.7785794894011
89.67508477001391,32.688089051965,1901.7837976387325
89.54022359652238,36.95553882366109,4425.528442843963
93.72343901838367,15.332414589567025,4443.159434970144
,,
92.26323490681592,17.93219355645226,6441.309271654512
134.82237588003738,57.22162132220313,4908.949293696698
91.9681094018871,32.53787367891745,585.1604538753832
116.62076957098692,63.57106271975098,466.5626478480027
109.62842935819515,62.80886048085489,265.69547508627113
,,
91.66025381696781,21.571993034011374,1904.236652221648
,,
90.99734857736681,24.364212100658925,1651.8884490813184
90.1802883842635,35.12672123566164,1271.8953755611592
,,
129.68004915067496,64.07634757051031,620.9327347970376
91.26063459270796,25.305201567509098,1200.8215652316376
98.76920107074753,53.51295891190954,596.8547329699534
108.07680809223733,59.2275653588739,685.3383790226902
94.11844504653513,47.16873100996149,3591.959114957632
89.05334933724143,33.42282851797229,6372.906740667286
98.18476789364772,18.461840133756475,348.54900609587844
90.95928948271052,23.997169722717462,1838.8668783224778
91.96537315865952,19.279742618152824,3565.767519685349
93.56890154273701,17.36883928028858,1625.256734565886
90.9452438796386,25.941130676614982,1322.933530538641
95.62370851322142,49.63463279938719,624.534214408266
89.48846008013781,28.069673489049244,4019.1934322740553
91.12049904547514,22.40871712995093,2454.8845675670773
105.1826152703695,48.151995270603884,137.24290101909975
,,
95.34576831955283,49.00407427918157,1539.4481664008786
,,
97.5008671896178,46.647020598416056,248.7718274463594
,,
,,
100.29561711266938,51.965844468353886,21729.800277019847
93.38583326845078,17.164166433213236,2034.1524282263642
,,
,,
151.55500004178637,61.49232819108724,686.6517605676258
92.10083537279917,41.58670128034391,687.7481116667101
107.78488823131386,22.042209706093004,131.0642510044902
112.92486933484511,56.73370144084631,8117.103960437191
96.12701198650198,49.91850438609543,1444.6791616039538
96.78335175807615,23.363216331681087,328.75410115549454
92.04562645247799,44.037353657884196,1582847.5079481727
,,
93.56379166859811,21.614609710255447,728.662030957469
,,
96.36639560175873,50.11645488027963,1542.0903362763058
89.91946645677696,39.119594620115556,8616.585039892974
95.0488083644364,15.203954797159959,1270.4040950896979
89.57915178388242,29.873935721552936,2509.4421462420432
92.26146070371314,18.187642017445214,4877.092320053435
93.71151866832615,35.07062242340077,379.70299736590266
94.93199348845985,16.22724789096191,1027.9141564373726
89.42851121105124,33.763822677928346,2663.6047787759253
,,
104.72875835687222,14.10779773925475,203.93572058909226
213.67018007322616,60.24207804611336,170.0666355012744
92.88120665679422,17.133173754297015,3811.665933082143
96.20029734697239,49.761339550118734,1979.2237211596143
,,
,,
,,
161.87774433643733,61.178727127913454,530.6332550068124
117.0624968618724,58.08336320611145,3338.6685149025625
92.36222184291887,22.175518187187286,1080.320016796338
93.39645506622652,16.2539737563993,3368.784345928812
91.4388471985859,42.50039292468318,1745.4650833826483
93.5158091004985,19.804342449236895,947.7811809030703
91.53572274678741,19.4324782107962,8411.127923917844
,,
,,
89.35252070843673,29.3023984632829,3924.884274965271
90.84362547897977,25.269637205586672,1566.6234862339968
90.70704109218026,28.673229207523086,1132.7397019363668
91.23316535606244,41.69874654242907,1478.472008524915
93.45791062634042,15.283126570586623,10618.565816631495
,,
,,
92.68412870852147,16.874102337990006,8355.83899393143
,,
92.1870238977852,28.392610614107976,642.4308393111943
88.92659075953937,29.162282324875164,34475.467830490736
91.07638320984759,40.39462576545459,1136.4790876272648
91.09018425369307,38.057115257102026,841.8959425914411
93.7149414111316,20.096572625413266,838.2090373189212
93.46670731155636,18.450781408790352,1272.0942055585588
91.78762353965159,21.901167572186583,1585.5082052274709
94.01550923695268,15.974553223617383,1969.4658364377003
132.43451783293003,59.81719762449456,1648.993201522387
89.39674268878238,33.43044110558859,2754.547945036095
114.90306454354382,60.47232479023107,909.4007737585657
,,
109.21396071132865,19.221735483551527,127.54759787543914
90.41012274438907,24.209390145866433,3124.0858882101566
125.41027068694262,59.02903263884335,2544.633293537954
99.42627680038125,18.5940795796017,290.5750746000734
90.65794659256994,23.377118683727627,3030.6603342962544
97.03110040581856,20.5836407656932,366.01159780629285
89.98994057091008,27.654775185255136,2163.6712895446017
,,
105.43807642466727,59.777048779261385,243.52422741443021
,,
89.490597534664,27.531089881852957,4736.827822047409
92.32761732371117,21.6177496342603,1208.855424332116
91.57244553753276,19.324399686420563,8644.945857118062
92.99753694657628,17.723086468201384,2293.2819048190036
,,
,,
139.90221974145362,63.25718781611576,696.1392165259783
94.26513325245416,30.348389433289736,375.6860586858568
207.19176657848718,56.87077250745959,212.22638141419054
92.36333437185588,17.891913919824958,5234.042705322454
94.1050674711615,15.661117903183492,2107.9863428699755
,,
92.28890670863582,44.36711133045586,1610.4773879846448
93.71932141115009,16.73015609391044,1832.326533698345
96.6697437747434,25.768559119036563,303.398615247182
93.25617135924377,15.709179001026092,9292.58764399277
117.62704101036799,17.39130531041309,89.51938833387996
90.47613031553385,38.63788059755938,1414.2343095607973
90.71589779298503,21.449715062145387,11399.522276473695
,,
90.92817774367869,40.29530931685285,1288.5473576840054
90.1671014757783,34.002535581109164,1251.0378029816352
95.84882573911429,35.83682850814067,273.66314516196
90.05357700208125,39.470441622079555,6696.31904256422
90.71048026070058,21.022191533151517,50280.97613952267
,,
,,
90.11656857831655,34.37667964347543,1305.0436822916683
97.87395388696478,51.925022186385476,1082.811322297421
177.94227668496995,60.06330145744661,372.208619185389
,,
93.16898412576288,16.128337533237666,5983.575716912256
90.98307121022172,35.04006679452863,804.0008627781278
103.30685389154746,57.76274943797578,456.40752212496807
,,
103.2345413314504,56.48539464988475,767.578571529679
,,
,,
92.96409825439704,24.999242106682328,638.6559102005499
93.32505476963722,46.22180985828776,1896.202752904043
94.4901747146081,47.625400743371976,3512.597144910728
93.61594830156494,17.2495578872914,1636.6328953167204
89.60022061217785,27.420041354501215,3908.7192530439565
90.95105256035836,27.181701851861625,1139.7660295010642
,,
94.19429059561008,38.90525331524649,348.0177501089309
100.69799782864803,53.34169989973387,1947.8720712903696
93.03924580757614,29.911633694060107,483.3842071553419
93.29255696045941,17.626470547644526,1830.5001649314913
93.35373461713668,46.21493638160062,1116.9373996582037
89.78014088584858,25.190010057072396,7196.289442452644
,,
89.54240085599169,25.704922919518047,12625.151270064252
,,
100.39065239717452,53.042671158582436,232.53512750913308
116.69879066430599,58.99698589976412,1813.5699337931528
,,
,,
89.30642043249212,28.2626529792625,5837.277206938675
92.27787946180973,20.35607722367776,1654.6926701514462
91.71463479201907,20.991180117332313,2177.9920255454144
103.68331208781048,58.232638004526784,413.4944824812074
92.19995844185296,19.183005773589585,2733.3423025100346
89.90788478032384,27.118231733337165,2634.9359807482424
,,
92.18631531674352,19.83814005839353,2100.5693311177342
97.57860292908622,20.999498592739588,328.99633691609614
90.37038656610794,24.226365126256376,3290.795885647539
111.47347664625923,61.2227831681728,145.94565239114635
,,
92.94014165723567,24.77479626011189,654.3693315477028
,,
142.13237649613112,58.079537217698245,1742.6083437747025
,,
90.31122457787951,34.9689429476845,1153.7618783351506
90.09537333950851,33.875362540040435,1316.1458716233424
89.43547482607919,33.132387182508054,2569.355413394797
179.24036484311168,65.13752820294728,288.90001817875265
,,
89.2911311916222,30.67092124662375,3578.062983183739
136.51731848751584,58.17805038818923,2471.41344182441
94.90667238771424,15.78215936446006,1162.5689652882793
94.66421354464545,16.19451617045604,1181.731665342501
89.81809489987225,31.690206940583497,1701.274382305671
93.34523922895578,16.9309824475171,2359.909141708989
98.79842771131972,17.11475001811122,347.20251353499845
,,
,,
93.12154638091344,16.376368215139387,4936.372743221843
,,
91.62821759040143,19.579311094971878,5394.442344644726
97.63994093051315,51.787006150356696,1009.9996054350809
93.49219188952776,15.360051915242101,7796.0723897694015
94.66491423027074,28.810980657040318,367.7817551026517
,,
93.28339057465872,21.622708754858053,800.1459560894514
103.79819254302623,25.441554234197653,157.70048799479923
90.43061328946278,39.29687237504358,1789.6735497097864
,,
93.86794473689562,44.562142891907236,459.6391716099629
89.63505154078545,27.986110442608016,3178.1081250787547
,,
96.61367096419215,33.28623561449418,256.3731244422057
,,
,,
,,
93.88853163037014,19.976454253751747,800.9007825968587
89.95828623224527,33.08055027740569,1461.6281887290127
,,
90.5567537774047,37.7813412804427,1157.5641587994535
93.89425666714754,18.484832660685264,1019.7541458640901
94.87143272396776,37.27159880545995,310.62095421397544
91.11086338322029,21.796134764896586,3177.990276733571
,,
,,
93.25775309022194,17.3176128019676,2140.916665722926
132.8305770782457,70.20010464264236,238.12948884311666
,,
91.63515008216332,43.29553952317899,4005.1042962559004
91.87658252168187,39.06108660963016,625.6775425069454
92.83446516474947,19.892694937344597,1297.7943820455105
92.60036262642359,21.20975516030677,1130.6229576004052
91.02027348571582,21.657952190582893,3937.816318982753
95.6508536331624,16.18582350793437,779.2145075487052
,,
92.77396281987723,42.999560807919345,591.1425088742179
89.54221820597743,30.625590305725222,2437.7976273615914
95.20350676457039,15.244654819802854,1154.6472963645754
,,
90.59576059853572,22.759245793686976,4533.152457869015
92.52856395114117,21.803554103398916,1059.390012806926
96.19264043921604,50.08021796966274,1285.1300957623223
94.34881843323281,16.999194087024446,1133.783289599035
91.49966208120992,20.309316233448527,3942.916555169204
92.24486485696153,33.02959787710522,536.9791234677809
93.61921193771128,16.657203846060536,2060.443444828521
90.34522455289907,29.88344515222666,1275.839513998021
,,
96.18897496222878,42.708723272261,269.14735382854695
93.266220733525,18.169585413280387,1554.8141742951575
,,
113.16277847137131,39.82125515903137,92.89394374721299
91.58037909870784,41.66411374358267,976.9969211239588
92.94126137065349,16.51779326973365,6472.471732869295
89.2221552720418,34.344337917705424,4384.640479512704
92.42553342553643,20.01846868729171,1633.3636453457943
101.54719664074362,54.74209636861707,1077.4619249784362
93.43310801220726,17.76511103970337,1571.7530282756452
90.21695596806029,33.60025457777099,1207.52928825665
90.5091966611435,40.44227641907534,3095.3564412887235
139.94868863411372,57.08704285654276,2852.0015987710162
91.83343018199798,19.46363316110732,3920.2817364528655
108.13105854411336,55.164219413851,106570.64217021642
91.09283230018183,26.630094656968897,1121.1198618290423
91.29158754576665,26.528768632473472,1026.7822685766575
,,
110.94668992656332,58.37875072602259,1347.3254499954744
131.4291642693305,59.74004965715646,1731.7720880009235
89.31453410060783,35.8942050113211,5528.562047709157
92.58118097881851,16.763916848780273,20027.370157517194
166.00230230134474,62.70455228802514,432.1065768349402
89.19234232623883,34.12183548635512,4569.196833306072
,,
,,
90.49528201821873,30.89317878861294,1100.1440017054595
,,
,,
90.46082736236579,23.613486499526445,3695.8978076301196
93.711290512933,16.767021381049666,1818.1452351424575
93.5357759070929,16.97767649004472,1931.080893427801
93.72678669836955,16.770844573852273,1793.0918077536458
,,
,,
104.92978840214103,59.48259660143615,334.61979733313694
89.78137846056119,35.90352424896615,1997.500632716269
130.82502273710787,63.17160764183892,740.3797809771887
89.52996519015227,26.669554538404988,6218.7387373033225
,,
93.88461399739563,47.10717538607902,1067.0784934773108
201.5093774176069,61.32449315920888,215.20172626899503
95.57351215378961,25.209395613606596,363.9008165233797
92.61130096637925,24.706339023900192,728.4824301391834
89.40376947818318,31.82358799883592,2726.5816832994983
92.74009926169387,18.183071209055107,2413.878184246684
95.6861749955929,37.64971566513049,277.3114615065184
93.22535958085504,42.56735431843093,481.65861268417586
167.61812030380403,62.49083324351535,422.0556607520867
93.74370872018211,28.162051105679904,445.1035117868686
93.80233758763555,46.94755984924181,1757.7215704346258
92.51753659296746,17.66872922215643,4684.51152646139
,,
,,
,,
94.49309750703283,17.717639548665122,914.0255186542132
,,
,,
94.38609214351911,15.752159809283713,1610.7066166108948
101.21035795547752,43.850562174665576,167.93421543992554
93.4379461190894,15.432047715956628,8228.537229444339
93.60794984134886,21.77153893183012,706.5146978028863
,,
92.66155789760117,18.97027669507348,1888.3541159425442
90.3280911060796,23.63239558896864,4700.500246518923
92.83580351017112,17.07830706426509,4341.838637403127
91.88298218974997,21.528596318870402,1621.3722993406639
104.42263863012575,56.77921589377928,897.2740345410442
121.8257274527173,67.65646783728639,259.39436190353774
105.6156890497086,60.09391870087947,297.61984263964456
98.36875834461563,18.973926638479547,328.5920053105041
210.3892304223537,57.094980501328834,197.3586589307018
93.49129491175702,18.10735717226953,1369.9977989433019
,,
93.4369674858759,16.612263034024895,2533.6873968119385
,,
90.26052384050868,30.86377262237534,1267.261032805451
,,
138.70949207567307,60.06974473400278,1274.818499943551
90.5472497848907,38.13212340859449,1217.3550874304178
,,
91.83633295059357,18.38084362358925,17997.212799620316
91.35641952515108,34.302902485263054,693.0614649389477
90.1896023061225,29.070597130195285,1517.9382957280238
90.55071697041969,23.631963293609754,3189.98732151433
92.78842353281664,16.929839905489075,5634.532175394223
91.0445545587877,24.95369370831633,1439.4830445581158
99.88893006247727,33.76057419205862,186.77541718335206
95.56957847210094,49.0703833176246,2087.0853792387306
91.94489711208581,25.455761525065263,862.315373095889
93.44949924534309,29.010478962368104,457.29594318419544
119.08476906742759,61.10082593774671,956.097171685167
91.54359433599191,22.69773041972796,1572.5781088090048
97.21557494527725,21.91716458999401,330.8611679064758
116.63305723596919,61.56831228778971,744.7084533317334
92.58150080924484,36.03395266729771,479.598490813607
105.2009360423684,55.85279904063244,1743.4388279820148
97.64972204262075,51.903055896032434,920.0880579072898
,,
89.519531089229,30.469642411863763,2547.991073214664
107.55222536003558,56.229978626072295,2574.680937200886
,,
,,
91.01639959211181,27.232682531817254,1096.3224748515192
91.55268979871788,38.7568969686859,703.0157249227968
94.73761302915325,19.35138887272086,661.3868137315937
93.31433278990633,45.97928016317043,910.527989156192
,,
90.06884927826302,30.651485336296417,1464.906209865306
93.90758524528462,16.096810964744968,2051.2672343496624
94.77070328331517,15.634913938034192,1307.3042629333966
91.61968265690294,34.97926465836528,630.9914285758298
94.51842467919707,15.461386244520302,1636.286534114861
126.06511966759419,61.98469937939327,918.723663988829
94.74234442060781,16.095817196980942,1164.85525604957
89.66912204769007,29.869006892722734,2253.8204966662825
90.14693705820899,31.995991790335914,1300.7455988130412
92.59023606213239,20.11120622981409,1427.8412959723228
93.08704516962571,17.003948367290622,3075.188315037096
92.76988829275935,28.347086406455674,549.3296079533841
93.5132462667957,38.67815919539079,395.34428995152405
,,
136.05526064181208,61.52478280223267,995.7821572389581
157.4509888334875,64.72767610523339,442.6478839843174
95.65356444790032,16.435932905248748,746.6132315263294
112.65112486476986,61.44335737746304,587.1529200224396
,,
111.87232828332303,58.65416549952596,1335.3727104093525
91.75814175113943,19.658791916278076,3902.443100678541
93.98458073077691,47.253279117351255,1446.9833631804554
95.02452145983726,19.352388385572116,610.3724382082225
98.38945598142831,52.73440484185373,831.2135779356763
,,
115.97523516971788,62.087629357398214,629.8280793457548
91.99863164736564,20.8701865022881,1770.0465664399212
120.690166559729,59.243460497080136,2037.0554939053254
111.54746951962076,57.8081929203327,1956.5189952382927
104.31390544277909,54.459678390284616,4652.297652985644
,,
115.0875125686713,21.98703718929743,93.34791161609058
,,
97.78494633083041,18.001360627010722,383.9281582809257
94.06931299022773,17.869020010051184,1066.9037284869128
93.10124953267355,45.81738906783055,1285.563283908113
92.95128173706254,16.85267675806245,4300.272181743565
91.48578862173378,27.760695517277455,849.5114284493861
,,
92.18033469007787,18.796631458763066,3500.591582268751
92.5207677844239,44.88883455519836,2251.202119628327
100.83768821854115,52.387921747733834,11347.865301525946
,,
132.44459922138387,58.43940123168182,2854.7260942001944
107.93804019678514,56.6762194917956,2035.438405745725
121.59447523133505,63.3982338906851,602.2789610897527
,,
91.3370259984078,27.35123998403246,932.9173673678451
93.83637958982757,17.463128574002614,1329.269410129923
91.64529011773394,22.37706209003975,1572.1116513170803
,,
,,
,,
91.83637301797566,42.94264234952135,1156.8142744730078
102.87057306934939,54.75875947076435,1713.6175133261168
118.13919977998665,59.80414716635519,1401.812680685489
126.27716175697763,59.09793511216029,2450.4713061367534
89.15901065448307,29.281871353217497,6482.5230632053845
,,
,,
92.04123257813674,25.708370059882277,812.3593944112354
92.64422492171505,20.405443127402254,1292.778425598336
,,
90.87092379243799,40.751437763029465,1645.2975378351996
91.22892840213936,24.112986158802507,1472.2626831469338
91.56525347162606,20.461237958694173,3252.8529600429893
95.24810477852452,48.76986227578762,1890.6390498209105
,,
89.24809633515648,26.94459365476345,21067.88952437999
95.21973430014157,48.1321650187058,13145.397893765508
91.81257761849965,24.213979830364696,1047.8360002815682
,,
,,
96.87019361093226,34.07646290848524,246.78240979368417
93.17315022337874,42.88728976950213,501.50743338937184
,,
90.61370718491942,22.126191271488665,7103.978904597826
107.69345206016351,57.61446882799463,1172.7516353522792
,,
93.96855146530757,47.22186390934364,983.5058030490735
91.6841372734414,36.2573893520356,621.0347458461024
94.80668942776344,16.118534022953803,1120.9119071631326
,,
90.28164732627542,23.791827139881164,4737.02083826655
94.15349514658655,17.1795553579189,1199.9248995834396
,,
,,
,,
99.19629120934914,15.14751745952059,379.13882877801177
89.50664217368625,36.7631378594592,4453.3664542467195
,,
100.54127451804298,55.10933077455432,601.7414015555748
91.72372074688109,34.232014629034836,612.794238014107
,,
91.66031098682949,22.909078946967323,1395.0345196428198
95.28830259522685,49.02061374318348,1327.9003998738735
92.54810996771837,29.786826933114973,545.9949470733754
89.24023333006733,33.73453243543178,3820.964918491606
,,
,,
93.47936176571217,16.267478694418827,2974.717502883567
,,
,,
93.23984328937503,17.275703792647157,2221.6732632656026
,,
90.5945815736046,39.463520253970884,1507.921514374778
,,
91.55100978120852,21.694252025604328,2022.0045344809291
112.42746068636065,58.03157091132117,1946.9811376562266
91.3542603210568,21.315177334721472,2857.7906367692776
94.81305585453832,23.04277203994722,469.17794568124873
,,
92.90842588578195,18.932658031731133,1585.0175926266218
103.26178705797379,34.0524376642364,147.25025745699477
145.40050125219932,60.152985931302474,991.5344958377019
92.18276982426492,20.53998892238984,1687.8239779603527
,,
90.5031116211946,35.93563369810367,1054.1412350047813
,,
93.44030219633376,18.536205841410478,1265.360583666642
,,
92.5990458178184,20.389034617848093,1331.8626852265072
89.63027906833163,30.15344908774406,2290.0105409579487
93.26714188099132,16.104327869947866,4885.094555068223
97.45322402585914,17.080687859102195,439.5378779808007
89.8500153390821,29.65311998619946,1908.108541273169
92.72434281832467,43.972992547959315,711.9051969847068
93.41644796945842,16.406756851938287,2944.0563197653682
,,
,,
92.84304550997743,28.11105979721772,545.5582904413815
91.84820203513434,31.74360567140776,618.9673363635887
93.70190719109814,37.474661868293694,377.7876912798818
89.70624962275436,35.535560254170875,2105.559537832003
91.74083707011724,22.579052709725836,1414.4339972693213
113.89769274045454,63.80162494922728,153.10136845697124
96.89702688071118,49.25317572036883,315.5372336719289
105.20431963826356,56.078223969747434,1519.1009427423364
,,
89.99288088766396,34.276636672063425,1436.7573826459816
,,
,,
,,
